source,filename,gender,race,type,age,leaf
E:\aninovel\input_images\row058_col11_female.png,row058_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col14_female.png,row058_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col15_female.png,row058_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col16_female.png,row058_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col18_female.png,row058_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col19_female.png,row058_col19_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col20_female.png,row058_col20_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col01_female.png,row060_col01_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col03_female.png,row060_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col04_female.png,row060_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col06_female.png,row060_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col07_female.png,row060_col07_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col09_female.png,row060_col09_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col10_female.png,row060_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col11_female.png,row060_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col12_female.png,row060_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col13_female.png,row060_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col14_female.png,row060_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col15_female.png,row060_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col16_female.png,row060_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col18_female.png,row060_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row060_col20_female.png,row060_col20_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col01_female.png,row062_col01_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col03_female.png,row062_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col06_female.png,row062_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col07_female.png,row062_col07_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col08_female.png,row062_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col12_female.png,row062_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col15_female.png,row062_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col16_female.png,row062_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col17_female.png,row062_col17_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row062_col18_female.png,row062_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col01_female.png,row064_col01_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col03_female.png,row064_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col04_female.png,row064_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col05_female.png,row064_col05_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col06_female.png,row064_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col08_female.png,row064_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col09_female.png,row064_col09_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col10_female.png,row064_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col11_female.png,row064_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col12_female.png,row064_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col13_female.png,row064_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col14_female.png,row064_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col15_female.png,row064_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col16_female.png,row064_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col17_female.png,row064_col17_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row064_col19_female.png,row064_col19_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col01_female.png,row066_col01_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col02_female.png,row066_col02_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col03_female.png,row066_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col04_female.png,row066_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col05_female.png,row066_col05_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col08_female.png,row066_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col09_female.png,row066_col09_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col10_female.png,row066_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col12_female.png,row066_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col13_female.png,row066_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col14_female.png,row066_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col15_female.png,row066_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col16_female.png,row066_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col17_female.png,row066_col17_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row066_col18_female.png,row066_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col02_female.png,row068_col02_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col03_female.png,row068_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col06_female.png,row068_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col08_female.png,row068_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col09_female.png,row068_col09_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col10_female.png,row068_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col11_female.png,row068_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col12_female.png,row068_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col13_female.png,row068_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col15_female.png,row068_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col18_female.png,row068_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row068_col20_female.png,row068_col20_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col03_female.png,row070_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col05_female.png,row070_col05_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col07_female.png,row070_col07_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col08_female.png,row070_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col09_female.png,row070_col09_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col11_female.png,row070_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col12_female.png,row070_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col13_female.png,row070_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col15_female.png,row070_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col16_female.png,row070_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col18_female.png,row070_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row070_col19_female.png,row070_col19_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row072_col06_female.png,row072_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row072_col08_female.png,row072_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row072_col13_female.png,row072_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row072_col15_female.png,row072_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row072_col18_female.png,row072_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col05_female.png,row074_col05_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col06_female.png,row074_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col10_female.png,row074_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col11_female.png,row074_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col12_female.png,row074_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col13_female.png,row074_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col15_female.png,row074_col15_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row074_col17_female.png,row074_col17_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row076_col04_female.png,row076_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row076_col05_female.png,row076_col05_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row076_col11_female.png,row076_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row076_col12_female.png,row076_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row076_col19_female.png,row076_col19_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row078_col02_female.png,row078_col02_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row078_col13_female.png,row078_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row080_col03_female.png,row080_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row080_col04_female.png,row080_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row080_col06_female.png,row080_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row080_col09_female.png,row080_col09_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row080_col12_female.png,row080_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row080_col14_female.png,row080_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row084_col14_female.png,row084_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row084_col17_female.png,row084_col17_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row086_col02_female.png,row086_col02_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row086_col04_female.png,row086_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row088_col07_female.png,row088_col07_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row090_col01_female.png,row090_col01_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row090_col02_female.png,row090_col02_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row090_col10_female.png,row090_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row090_col11_female.png,row090_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row090_col12_female.png,row090_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
